"index","Date","Open","High","Low","Close","Adj Close","Volume"
"1458","2015-10-16","27.945","28","27.6325","27.76","25.4523","156930400"
"1459","2015-10-19","27.7","27.9375","27.5275","27.9325","25.6105","119036800"
"1460","2015-10-20","27.835","28.5425","27.705","28.4425","26.0781","195871200"
"1461","2015-10-21","28.5","28.895","28.425","28.44","26.0758","167180800"
"1462","2015-10-22","28.5825","28.875","28.525","28.875","26.4746","166616400"
"1463","2015-10-23","29.175","29.8075","29.0825","29.77","27.2952","237467600"
"1464","2015-10-26","29.52","29.5325","28.73","28.82","26.4242","265335200"
"1465","2015-10-27","28.85","29.135","28.4975","28.6375","26.2569","279537600"
"1466","2015-10-28","29.2325","29.825","29.015","29.8175","27.3388","342205600"
"1467","2015-10-29","29.675","30.1725","29.5675","30.1325","27.6276","204909200"
"1468","2015-10-30","30.2475","30.305","29.8625","29.875","27.3915","197461200"
"1469","2015-11-02","30.2","30.34","29.9025","30.295","27.7766","128813200"
"1470","2015-11-03","30.1975","30.8725","30.175","30.6425","28.0952","182076000"
"1471","2015-11-04","30.7825","30.955","30.405","30.5","27.9645","179544400"
"1472","2015-11-05","30.4625","30.6725","30.045","30.23","27.8356","158210800"
"1473","2015-11-06","30.2775","30.4525","30.155","30.265","27.8679","132169200"
"1474","2015-11-09","30.24","30.4525","30.0125","30.1425","27.7551","135485600"
"1475","2015-11-10","29.225","29.5175","29.015","29.1925","26.8803","236511600"
"1476","2015-11-11","29.0925","29.355","28.8025","29.0275","26.7284","180872000"
"1477","2015-11-12","29.065","29.205","28.9125","28.93","26.6386","130102400"
"1478","2015-11-13","28.8","28.8925","28.0675","28.085","25.8605","183249600"
"1479","2015-11-16","27.845","28.56","27.75","28.545","26.2841","152426800"
"1480","2015-11-17","28.73","28.7625","28.33","28.4225","26.1713","110467600"
"1481","2015-11-18","28.94","29.3725","28.875","29.3225","27","186698800"
"1482","2015-11-19","29.41","29.9375","29.19","29.695","27.343","173183200"
"1483","2015-11-20","29.8","29.98","29.7125","29.825","27.4627","137148400"
"1484","2015-11-23","29.8175","29.9325","29.335","29.4375","27.1059","129930000"
"1485","2015-11-24","29.3325","29.8375","29.28","29.72","27.366","171212800"
"1486","2015-11-25","29.8025","29.8075","29.48","29.5075","27.1704","85553200"
"1487","2015-11-27","29.5725","29.6025","29.4","29.4525","27.1197","52185600"
"1488","2015-11-30","29.4975","29.8525","29.4375","29.575","27.2325","156721200"
"1489","2015-12-01","29.6875","29.7025","29.215","29.335","27.0115","139409600"
"1490","2015-12-02","29.335","29.5275","29.02","29.07","26.7675","133546400"
"1491","2015-12-03","29.1375","29.1975","28.555","28.8","26.5189","166278000"
"1492","2015-12-04","28.8225","29.8125","28.7775","29.7575","27.4006","231108000"
"1493","2015-12-07","29.745","29.965","29.4525","29.57","27.2279","128336800"
"1494","2015-12-08","29.38","29.65","29.215","29.5575","27.2164","137238000"
"1495","2015-12-09","29.41","29.4225","28.77","28.905","26.6156","185445600"
"1496","2015-12-10","29.01","29.235","28.8775","29.0425","26.7422","116850800"
"1497","2015-12-11","28.7975","28.8475","28.2125","28.295","26.0539","187544800"
"1498","2015-12-14","28.045","28.17","27.4475","28.12","25.8928","257274800"
"1499","2015-12-15","27.985","28.2","27.5875","27.6225","25.4347","213292400"
"1500","2015-12-16","27.7675","27.9975","27.2","27.835","25.6303","224954000"
"1501","2015-12-17","28.005","28.0625","27.245","27.245","25.0871","179091200"
"1502","2015-12-18","27.2275","27.38","26.4525","26.5075","24.408","385813200"
"1503","2015-12-21","26.82","26.8425","26.3925","26.8325","24.7072","190362400"
"1504","2015-12-22","26.85","26.93","26.6125","26.8075","24.6842","131157600"
"1505","2015-12-23","26.8175","27.2125","26.8","27.1525","25.0019","130629600"
"1506","2015-12-24","27.25","27.25","26.9875","27.0075","24.8684","54281600"
"1507","2015-12-28","26.8975","26.9225","26.545","26.705","24.5898","106816800"
"1508","2015-12-29","26.74","27.3575","26.715","27.185","25.0318","123724800"
"1509","2015-12-30","27.145","27.175","26.795","26.83","24.7049","100855200"
"1510","2015-12-31","26.7525","26.7575","26.205","26.315","24.2307","163649200"
"1511","2016-01-04","25.6525","26.3425","25.5","26.3375","24.2514","270597600"
"1512","2016-01-05","26.4375","26.4625","25.6025","25.6775","23.6437","223164000"
"1513","2016-01-06","25.14","25.5925","24.9675","25.175","23.181","273829600"
"1514","2016-01-07","24.67","25.0325","24.1075","24.1125","22.2027","324377600"
"1515","2016-01-08","24.6375","24.7775","24.19","24.24","22.3201","283192000"
"1516","2016-01-11","24.7425","24.765","24.335","24.6325","22.6815","198957600"
"1517","2016-01-12","25.1375","25.1725","24.71","24.99","23.0107","196616800"
"1518","2016-01-13","25.08","25.2975","24.325","24.3475","22.4191","249758400"
"1519","2016-01-14","24.49","25.12","23.935","24.88","22.9094","252680400"
"1520","2016-01-15","24.05","24.4275","23.84","24.2825","22.3592","319335600"
"1521","2016-01-19","24.6025","24.6625","23.875","24.165","22.251","212350800"
"1522","2016-01-20","23.775","24.5475","23.355","24.1975","22.2809","289337600"
"1523","2016-01-21","24.265","24.47","23.735","24.075","22.1681","208646000"
"1524","2016-01-22","24.6575","25.365","24.5925","25.355","23.3468","263202000"
"1525","2016-01-25","25.38","25.3825","24.8025","24.86","22.891","207178000"
"1526","2016-01-26","24.9825","25.22","24.5175","24.9975","23.0176","300308000"
"1527","2016-01-27","24.01","24.1575","23.335","23.355","21.5052","533478800"
"1528","2016-01-28","23.4475","23.63","23.0975","23.5225","21.6594","222715200"
"1529","2016-01-29","23.6975","24.335","23.5875","24.335","22.4075","257666000"
"1530","2016-02-01","24.1175","24.1775","23.85","24.1075","22.1981","163774000"
"1531","2016-02-02","23.855","24.01","23.57","23.62","21.7492","149428800"
"1532","2016-02-03","23.75","24.21","23.52","24.0875","22.1796","183857200"
"1533","2016-02-04","23.965","24.3325","23.7975","24.15","22.3579","185886800"
"1534","2016-02-05","24.13","24.23","23.4225","23.505","21.7607","185672400"
"1535","2016-02-08","23.2825","23.925","23.26","23.7525","21.9899","216085600"
"1536","2016-02-09","23.5725","23.985","23.4825","23.7475","21.9852","177324800"
"1537","2016-02-10","23.98","24.0875","23.525","23.5675","21.8186","169374400"
"1538","2016-02-11","23.4475","23.68","23.1475","23.425","21.6867","200298800"
"1539","2016-02-12","23.5475","23.625","23.2525","23.4975","21.7538","161405600"
"1540","2016-02-16","23.755","24.2125","23.6525","24.16","22.3671","196231600"
"1541","2016-02-17","24.1675","24.5525","24.0375","24.53","22.7097","179452800"
"1542","2016-02-18","24.71","24.7225","24.0225","24.065","22.2792","156084000"
"1543","2016-02-19","24","24.19","23.95","24.01","22.2283","141496800"
"1544","2016-02-22","24.0775","24.225","23.98","24.22","22.4227","137123200"
"1545","2016-02-23","24.1","24.125","23.6375","23.6725","21.9158","127770400"
"1546","2016-02-24","23.495","24.095","23.33","24.025","22.2421","145022800"
"1547","2016-02-25","24.0125","24.19","23.8125","24.19","22.3949","110330800"
"1548","2016-02-26","24.3","24.505","24.145","24.2275","22.4296","115964400"
"1549","2016-02-29","24.215","24.5575","24.1625","24.1725","22.3787","140865200"
"1550","2016-03-01","24.4125","25.1925","24.355","25.1325","23.2675","201628400"
"1551","2016-03-02","25.1275","25.2225","24.91","25.1875","23.3184","132678400"
"1552","2016-03-03","25.145","25.4275","25.1125","25.375","23.492","147822800"
"1553","2016-03-04","25.5925","25.9375","25.3425","25.7525","23.8414","184220400"
"1554","2016-03-07","25.5975","25.7075","25.24","25.4675","23.5776","143315600"
"1555","2016-03-08","25.195","25.44","25.1","25.2575","23.3832","126247600"
"1556","2016-03-09","25.3275","25.395","25.0675","25.28","23.404","108806800"
"1557","2016-03-10","25.3525","25.56","25.0375","25.2925","23.4156","134054400"
"1558","2016-03-11","25.56","25.57","25.375","25.565","23.6679","109632800"
"1559","2016-03-14","25.4775","25.7275","25.445","25.63","23.728","100304400"
"1560","2016-03-15","25.99","26.295","25.9625","26.145","24.2048","160270800"
"1561","2016-03-16","26.1525","26.5775","26.1475","26.4925","24.5265","153214000"
"1562","2016-03-17","26.38","26.6175","26.24","26.45","24.4872","137682800"
"1563","2016-03-18","26.585","26.625","26.2975","26.48","24.515","176820800"
"1564","2016-03-21","26.4825","26.9125","26.285","26.4775","24.5126","142010800"
"1565","2016-03-22","26.3125","26.8225","26.3025","26.68","24.7001","129777600"
"1566","2016-03-23","26.62","26.7675","26.475","26.5325","24.5636","102814000"
"1567","2016-03-24","26.3675","26.5625","26.2225","26.4175","24.4571","104532000"
"1568","2016-03-28","26.5","26.5475","26.265","26.2975","24.346","77645600"
"1569","2016-03-29","26.2225","26.9475","26.22","26.92","24.9223","124760400"
"1570","2016-03-30","27.1625","27.605","27.15","27.39","25.3574","182404400"
"1571","2016-03-31","27.43","27.475","27.22","27.2475","25.2255","103553600"
"1572","2016-04-01","27.195","27.5","27.05","27.4975","25.4569","103496000"
"1573","2016-04-04","27.605","28.0475","27.5675","27.78","25.7185","149424800"
"1574","2016-04-05","27.3775","27.6825","27.355","27.4525","25.4153","106314800"
"1575","2016-04-06","27.5575","27.745","27.3","27.74","25.6814","105616400"
"1576","2016-04-07","27.4875","27.605","27.03","27.135","25.1214","127207600"
"1577","2016-04-08","27.2275","27.4425","27.0425","27.165","25.1491","94326800"
"1578","2016-04-11","27.2425","27.6525","27.2075","27.255","25.2324","117630000"
"1579","2016-04-12","27.335","27.625","27.165","27.61","25.5611","108929200"
"1580","2016-04-13","27.7","28.085","27.7","28.01","25.9314","133029200"
"1581","2016-04-14","27.905","28.0975","27.8325","28.025","25.9453","101895600"
"1582","2016-04-15","28.0275","28.075","27.4325","27.4625","25.4245","187756000"
"1583","2016-04-18","27.2225","27.2375","26.735","26.87","24.876","243286000"
"1584","2016-04-19","26.97","27","26.5575","26.7275","24.7441","129539600"
"1585","2016-04-20","26.66","27.0225","26.515","26.7825","24.795","122444000"
"1586","2016-04-21","26.7325","26.7325","26.38","26.4925","24.5265","126210000"
"1587","2016-04-22","26.2525","26.62","26.155","26.42","24.4594","134732400"
"1588","2016-04-25","26.25","26.4125","26.1275","26.27","24.3205","112126400"
"1589","2016-04-26","25.9775","26.325","25.9775","26.0875","24.1516","224064800"
"1590","2016-04-27","24","24.6775","23.92","24.455","22.6402","458408400"
"1591","2016-04-28","24.4025","24.47","23.5625","23.7075","21.9482","328970800"
"1592","2016-04-29","23.4975","23.68","23.1275","23.435","21.6959","274126000"
"1593","2016-05-02","23.4925","23.52","23.1","23.41","21.6728","192640400"
"1594","2016-05-03","23.55","23.935","23.42","23.795","22.0292","227325200"
"1595","2016-05-04","23.8","23.975","23.455","23.5475","21.8001","164102000"
"1596","2016-05-05","23.5","23.5175","23.17","23.31","21.7116","143562000"
"1597","2016-05-06","23.3425","23.3625","22.9625","23.18","21.5905","174799600"
"1598","2016-05-09","23.25","23.4425","23.1475","23.1975","21.6068","131745600"
"1599","2016-05-10","23.3325","23.3925","23.0275","23.355","21.7535","134747200"
"1600","2016-05-11","23.37","23.3925","23.115","23.1275","21.5416","114876400"
"1601","2016-05-12","23.18","23.195","22.3675","22.585","21.0363","305258800"
"1602","2016-05-13","22.5","22.9175","22.5","22.63","21.0782","177571200"
"1603","2016-05-16","23.0975","23.5975","22.9125","23.47","21.8606","245039200"
"1604","2016-05-17","23.6375","23.675","23.2525","23.3725","21.7698","187667600"
"1605","2016-05-18","23.54","23.8025","23.4725","23.64","22.019","168249600"
"1606","2016-05-19","23.66","23.66","23.3925","23.55","21.9351","121768400"
"1607","2016-05-20","23.66","23.8575","23.63","23.805","22.1726","128104000"
"1608","2016-05-23","23.9675","24.2975","23.9175","24.1075","22.4544","152074400"
"1609","2016-05-24","24.305","24.5225","24.21","24.475","22.7967","140560800"
"1610","2016-05-25","24.6675","24.935","24.5275","24.905","23.1972","152675200"
"1611","2016-05-26","24.92","25.1825","24.66","25.1025","23.3812","225324800"
"1612","2016-05-27","24.86","25.1175","24.8125","25.0875","23.3672","145364800"
"1613","2016-05-31","24.9","25.1","24.705","24.965","23.2531","169228800"
"1614","2016-06-01","24.755","24.885","24.5825","24.615","22.9271","116693200"
"1615","2016-06-02","24.4","24.46","24.1575","24.43","22.7548","160766400"
"1616","2016-06-03","24.4475","24.5675","24.3625","24.48","22.8014","114019600"
"1617","2016-06-06","24.4975","25.4725","24.3875","24.6575","22.9667","93170000"
"1618","2016-06-07","24.8125","24.9675","24.74","24.7575","23.0598","89638000"
"1619","2016-06-08","24.755","24.89","24.67","24.735","23.0389","83392400"
"1620","2016-06-09","24.625","24.9975","24.615","24.9125","23.2042","106405600"
"1621","2016-06-10","24.6325","24.8375","24.62","24.7075","23.0133","126851600"
"1622","2016-06-13","24.6725","24.78","24.275","24.335","22.6663","152082000"
"1623","2016-06-14","24.33","24.62","24.1875","24.365","22.6942","127727600"
"1624","2016-06-15","24.455","24.6025","24.2575","24.285","22.6197","117780800"
"1625","2016-06-16","24.1125","24.4375","24.0175","24.3875","22.7152","125307200"
"1626","2016-06-17","24.155","24.1625","23.825","23.8325","22.1983","244032800"
"1627","2016-06-20","24","24.1425","23.7575","23.775","22.1447","137647600"
"1628","2016-06-21","23.735","24.0875","23.67","23.9775","22.3333","142185600"
"1629","2016-06-22","24.0625","24.2225","23.8375","23.8875","22.2495","116876400"
"1630","2016-06-23","23.985","24.0725","23.8125","24.025","22.3776","128960800"
"1631","2016-06-24","23.2275","23.665","23.1625","23.35","21.7488","301245600"
"1632","2016-06-27","23.25","23.2625","22.875","23.01","21.4322","181958400"
"1633","2016-06-28","23.225","23.415","23.035","23.3975","21.7931","161779600"
"1634","2016-06-29","23.4925","23.6375","23.4075","23.6","21.9817","146124000"
"1635","2016-06-30","23.61","23.9425","23.575","23.9","22.2611","143345600"
"1636","2016-07-01","23.8725","24.1175","23.8325","23.9725","22.3287","104106000"
"1637","2016-07-05","23.8475","23.85","23.615","23.7475","22.1191","110820800"
"1638","2016-07-06","23.65","23.915","23.5925","23.8825","22.2448","123796400"
"1639","2016-07-07","23.925","24.125","23.905","23.985","22.3403","100558400"
"1640","2016-07-08","24.1225","24.2225","24.0125","24.17","22.5126","115648400"
"1641","2016-07-11","24.1875","24.4125","24.1825","24.245","22.5825","95179600"
"1642","2016-07-12","24.2925","24.425","24.28","24.355","22.6849","96670000"
"1643","2016-07-13","24.3525","24.4175","24.21","24.2175","22.5569","103568800"
"1644","2016-07-14","24.3475","24.7475","24.33","24.6975","23.0039","155676000"
"1645","2016-07-15","24.73","24.825","24.625","24.695","23.0016","120548000"
"1646","2016-07-18","24.675","25.0325","24.65","24.9575","23.2461","145975600"
"1647","2016-07-19","24.89","25","24.835","24.9675","23.2554","95119600"
"1648","2016-07-20","25","25.115","24.935","24.99","23.2764","105104000"
"1649","2016-07-21","24.9575","25.25","24.7825","24.8575","23.153","130808000"
"1650","2016-07-22","24.815","24.825","24.5775","24.665","22.9737","113254800"
"1651","2016-07-25","24.5625","24.71","24.23","24.335","22.6663","161531600"
"1652","2016-07-26","24.205","24.4925","24.105","24.1675","22.5103","224959200"
"1653","2016-07-27","26.0675","26.0875","25.6875","25.7375","23.9726","369379200"
"1654","2016-07-28","25.7075","26.1125","25.705","26.085","24.2963","159479200"
"1655","2016-07-29","26.0475","26.1375","25.92","26.0525","24.266","110934800"
"1656","2016-08-01","26.1025","26.5375","26.1025","26.5125","24.6945","152671600"
"1657","2016-08-02","26.5125","26.5175","26","26.12","24.3289","135266400"
"1658","2016-08-03","26.2025","26.46","26.1925","26.4475","24.6339","120810400"
"1659","2016-08-04","26.395","26.5","26.32","26.4675","24.7861","109634800"
"1660","2016-08-05","26.5675","26.9125","26.545","26.87","25.163","162213600"
"1661","2016-08-08","26.88","27.0925","26.79","27.0925","25.3714","112148800"
"1662","2016-08-09","27.0575","27.235","27.0025","27.2025","25.4744","105260800"
"1663","2016-08-10","27.1775","27.225","26.94","27","25.2848","96034000"
"1664","2016-08-11","27.13","27.2325","26.9625","26.9825","25.2684","109938000"
"1665","2016-08-12","26.945","27.11","26.945","27.045","25.3269","74641600"
"1666","2016-08-15","27.035","27.385","27.02","27.37","25.6313","103472800"
"1667","2016-08-16","27.4075","27.5575","27.3025","27.345","25.6079","135177600"
"1668","2016-08-17","27.275","27.3425","27.085","27.305","25.5704","101424000"
"1669","2016-08-18","27.3075","27.4","27.255","27.27","25.5376","87938800"
"1670","2016-08-19","27.1925","27.4225","27.09","27.34","25.6032","101472400"
"1671","2016-08-22","27.215","27.275","26.9625","27.1275","25.4042","103280800"
"1672","2016-08-23","27.1475","27.33","27.1325","27.2125","25.4838","85030800"
"1673","2016-08-24","27.1425","27.1875","26.92","27.0075","25.2918","94700400"
"1674","2016-08-25","26.8475","26.97","26.67","26.8925","25.1841","100344800"
"1675","2016-08-26","26.8525","26.9875","26.5775","26.735","25.0366","111065200"
"1676","2016-08-29","26.655","26.86","26.5725","26.705","25.0085","99881200"
"1677","2016-08-30","26.45","26.625","26.375","26.5","24.8166","99455600"
"1678","2016-08-31","26.415","26.6425","26.41","26.525","24.84","118649600"
"1679","2016-09-01","26.535","26.7","26.405","26.6825","24.9875","106806000"
"1680","2016-09-02","26.925","27","26.705","26.9325","25.2216","107210000"
"1681","2016-09-06","26.975","27.075","26.8775","26.925","25.2146","107521600"
"1682","2016-09-07","26.9575","27.19","26.7675","27.09","25.3691","169457200"
"1683","2016-09-08","26.8125","26.8175","26.31","26.38","24.7042","212008000"
"1684","2016-09-09","26.16","26.43","25.7825","25.7825","24.1446","186228000"
"1685","2016-09-12","25.6625","26.43","25.6325","26.36","24.6854","181171200"
"1686","2016-09-13","26.8775","27.1975","26.81","26.9875","25.2731","248704800"
"1687","2016-09-14","27.1825","28.2575","27.15","27.9425","26.1674","443554800"
"1688","2016-09-15","28.465","28.9325","28.3725","28.8925","27.0571","359934400"
"1689","2016-09-16","28.78","29.0325","28.51","28.73","26.9049","319547600"
"1690","2016-09-19","28.7975","29.045","28.3125","28.395","26.5912","188092000"
"1691","2016-09-20","28.2625","28.53","28.1275","28.3925","26.5888","138057200"
"1692","2016-09-21","28.4625","28.4975","28.11","28.3875","26.5842","144012800"
"1693","2016-09-22","28.5875","28.735","28.5","28.655","26.8347","124296000"
"1694","2016-09-23","28.605","28.6975","27.8875","28.1775","26.3875","209924800"
"1695","2016-09-26","27.91","28.3475","27.8875","28.22","26.4273","119477600"
"1696","2016-09-27","28.25","28.295","28.085","28.2725","26.4765","98429600"
"1697","2016-09-28","28.4225","28.66","28.3575","28.4875","26.6778","118564400"
"1698","2016-09-29","28.29","28.45","27.95","28.045","26.2634","143548000"
"1699","2016-09-30","28.115","28.3425","27.95","28.2625","26.4671","145516400"
"1700","2016-10-03","28.1775","28.2625","28.07","28.13","26.343","86807200"
"1701","2016-10-04","28.265","28.5775","28.1575","28.25","26.4554","118947200"
"1702","2016-10-05","28.35","28.415","28.1725","28.2625","26.4671","85812400"
"1703","2016-10-06","28.425","28.585","28.2825","28.4725","26.6638","115117200"
"1704","2016-10-07","28.5775","28.64","28.3775","28.515","26.7035","97433600"
"1705","2016-10-10","28.755","29.1875","28.68","29.0125","27.1694","144944000"
"1706","2016-10-11","29.425","29.6725","29.05","29.075","27.228","256164000"
"1707","2016-10-12","29.3375","29.495","29.1875","29.335","27.4715","150347200"
"1708","2016-10-13","29.1975","29.36","28.93","29.245","27.3872","140769600"
"1709","2016-10-14","29.47","29.5425","29.2825","29.4075","27.5394","142608800"
"1710","2016-10-17","29.3325","29.46","29.195","29.3875","27.5206","94499600"
"1711","2016-10-18","29.545","29.5525","29.3625","29.3675","27.5019","98214000"
"1712","2016-10-19","29.3125","29.44","28.45","29.28","27.42","80138400"
"1713","2016-10-20","29.215","29.345","29.0825","29.265","27.4059","96503200"
"1714","2016-10-21","29.2025","29.2275","29.07","29.15","27.2982","92770800"
"1715","2016-10-24","29.275","29.435","29.25","29.4125","27.544","94154800"
"1716","2016-10-25","29.4875","29.59","29.3275","29.5625","27.6845","192516000"
"1717","2016-10-26","28.5775","28.925","28.3275","28.8975","27.0617","264536800"
"1718","2016-10-27","28.8475","28.965","28.525","28.62","26.8019","138248000"
"1719","2016-10-28","28.4675","28.8025","28.3625","28.43","26.624","151446800"
"1720","2016-10-31","28.4125","28.5575","28.3","28.385","26.5818","105677600"
"1721","2016-11-01","28.365","28.4425","27.6325","27.8725","26.1019","175303200"
"1722","2016-11-02","27.85","28.0875","27.8075","27.8975","26.1253","113326800"
"1723","2016-11-03","27.745","27.865","27.3875","27.4575","25.8452","107730400"
"1724","2016-11-04","27.1325","27.5625","27.0275","27.21","25.6123","123348000"
"1725","2016-11-07","27.52","27.6275","27.365","27.6025","25.9817","130240000"
"1726","2016-11-08","27.5775","27.93","27.425","27.765","26.1347","97016800"
"1727","2016-11-09","27.47","27.83","27.0125","27.72","26.0923","236705600"
"1728","2016-11-10","27.7725","27.7725","26.4575","26.9475","25.3652","228538000"
"1729","2016-11-11","26.78","27.2175","26.6375","27.1075","25.5158","136575600"
"1730","2016-11-14","26.9275","26.9525","26.02","26.4275","24.8757","204702000"
"1731","2016-11-15","26.6425","26.92","26.54","26.7775","25.2052","129058000"
"1732","2016-11-16","26.675","27.5575","26.65","27.4975","25.8829","235362000"
"1733","2016-11-17","27.4525","27.5875","27.2075","27.4875","25.8735","110528000"
"1734","2016-11-18","27.43","27.635","27.415","27.515","25.8994","113715600"
"1735","2016-11-21","27.53","27.9975","27.5025","27.9325","26.2924","117058400"
"1736","2016-11-22","27.9875","28.105","27.85","27.95","26.3088","103862000"
"1737","2016-11-23","27.84","27.8775","27.5825","27.8075","26.1747","109705600"
"1738","2016-11-25","27.7825","27.9675","27.7375","27.9475","26.3065","45903600"
"1739","2016-11-28","27.8575","28.1175","27.8475","27.8925","26.2547","108776000"
"1740","2016-11-29","27.695","28.0075","27.5175","27.865","26.2288","114115200"
"1741","2016-11-30","27.9","28.05","27.5675","27.63","26.0076","144649200"
"1742","2016-12-01","27.5925","27.735","27.2575","27.3725","25.7652","148347600"
"1743","2016-12-02","27.2925","27.5225","27.2125","27.475","25.8617","106112000"
"1744","2016-12-05","27.5","27.5075","27.0625","27.2775","25.6758","137298000"
"1745","2016-12-06","27.375","27.59","27.2975","27.4875","25.8735","104782000"
"1746","2016-12-07","27.315","27.7975","27.29","27.7575","26.1276","119994800"
"1747","2016-12-08","27.715","28.1075","27.65","28.03","26.3841","108273200"
"1748","2016-12-09","28.0775","28.675","28.0775","28.4875","26.8148","137610400"
"1749","2016-12-12","28.3225","28.75","28.1225","28.325","26.6618","105497600"
"1750","2016-12-13","28.46","28.98","28.4375","28.7975","27.1066","174935200"
"1751","2016-12-14","28.76","29.05","28.745","28.7975","27.1066","136127200"
"1752","2016-12-15","28.845","29.1825","28.8075","28.955","27.2548","186098000"
"1753","2016-12-16","29.1175","29.125","28.9125","28.9925","27.2901","177404400"
"1754","2016-12-19","28.95","29.345","28.9375","29.16","27.4478","111117600"
"1755","2016-12-20","29.185","29.375","29.17","29.2375","27.5207","85700000"
"1756","2016-12-21","29.2","29.35","29.195","29.265","27.5466","95132800"
"1757","2016-12-22","29.0875","29.1275","28.91","29.0725","27.3654","104343600"
"1758","2016-12-23","28.8975","29.13","28.8975","29.13","27.4195","56998000"
"1759","2016-12-27","29.13","29.45","29.1225","29.315","27.5937","73187600"
"1760","2016-12-28","29.38","29.505","29.05","29.19","27.476","83623600"
"1761","2016-12-29","29.1125","29.2775","29.1","29.1825","27.469","60158000"
"1762","2016-12-30","29.1625","29.3","28.8575","28.955","27.2548","122345200"
"1763","2017-01-03","28.95","29.0825","28.69","29.0375","27.3325","115127600"
"1764","2017-01-04","28.9625","29.1275","28.9375","29.005","27.3019","84472400"
"1765","2017-01-05","28.98","29.215","28.9525","29.1525","27.4407","88774400"
"1766","2017-01-06","29.195","29.54","29.1175","29.4775","27.7466","127007600"
"1767","2017-01-09","29.4875","29.8575","29.485","29.7475","28.0008","134247600"
"1768","2017-01-10","29.6925","29.845","29.575","29.7775","28.029","97848400"
"1769","2017-01-11","29.685","29.9825","29.65","29.9375","28.1796","110354400"
"1770","2017-01-12","29.725","29.825","29.5525","29.8125","28.062","108344800"
"1771","2017-01-13","29.7775","29.905","29.7025","29.76","28.0125","104447600"
"1772","2017-01-17","29.585","30.06","29.555","30","28.2385","137759200"
"1773","2017-01-18","30","30.125","29.9275","29.9975","28.2361","94852000"
"1774","2017-01-19","29.85","30.0225","29.8425","29.945","28.1867","102389200"
"1775","2017-01-20","30.1125","30.1125","29.9325","30","28.2385","130391600"
"1776","2017-01-23","30","30.2025","29.9425","30.02","28.2573","88200800"
"1777","2017-01-24","29.8875","30.025","29.875","29.9925","28.2314","92844000"
"1778","2017-01-25","30.105","30.525","30.07","30.47","28.6809","129510400"
"1779","2017-01-26","30.4175","30.61","30.4","30.485","28.695","105350400"
"1780","2017-01-27","30.535","30.5875","30.4","30.4875","28.6973","82251600"
"1781","2017-01-30","30.2325","30.4075","30.165","30.4075","28.622","121510000"
"1782","2017-01-31","30.2875","30.3475","30.155","30.3375","28.5561","196804000"
"1783","2017-02-01","31.7575","32.6225","31.7525","32.1875","30.2975","447940000"
"1784","2017-02-02","31.995","32.3475","31.945","32.1325","30.2457","134841600"
"1785","2017-02-03","32.0775","32.2975","32.04","32.27","30.3752","98029200"
"1786","2017-02-06","32.2825","32.625","32.225","32.5725","30.6599","107383600"
"1787","2017-02-07","32.635","33.0225","32.6125","32.8825","30.9517","152735200"
"1788","2017-02-08","32.8375","33.055","32.805","33.01","31.0717","92016400"
"1789","2017-02-09","32.9125","33.1125","32.78","33.105","31.2962","113399600"
"1790","2017-02-10","33.115","33.235","33.0125","33.03","31.2253","80262000"
"1791","2017-02-13","33.27","33.455","33.1875","33.3225","31.5019","92141600"
"1792","2017-02-14","33.3675","33.7725","33.3125","33.755","31.9107","132904800"
"1793","2017-02-15","33.88","34.0675","33.655","33.8775","32.0265","142492400"
"1794","2017-02-16","33.9175","33.975","33.71","33.8375","31.9887","90338400"
"1795","2017-02-17","33.775","33.9575","33.775","33.93","32.0762","88792800"
"1796","2017-02-21","34.0575","34.1875","33.995","34.175","32.3078","98028800"
"1797","2017-02-22","34.1075","34.28","34.0275","34.2775","32.4047","83347600"
"1798","2017-02-23","34.345","34.37","34.075","34.1325","32.2676","83152800"
"1799","2017-02-24","33.9775","34.165","33.82","34.165","32.2983","87106400"
"1800","2017-02-27","34.285","34.36","34.07","34.2325","32.3621","81029600"
"1801","2017-02-28","34.27","34.36","34.175","34.2475","32.3763","93931600"
"1802","2017-03-01","34.4725","35.0375","34.4","34.9475","33.0381","145658400"
"1803","2017-03-02","35","35.07","34.69","34.74","32.8419","104844000"
"1804","2017-03-03","34.695","34.9575","34.6475","34.945","33.0357","84432400"
"1805","2017-03-06","34.8425","34.9425","34.65","34.835","32.9317","87000000"
"1806","2017-03-07","34.765","34.995","34.6975","34.88","32.9743","69785200"
"1807","2017-03-08","34.7375","34.95","34.705","34.75","32.8514","74828800"
"1808","2017-03-09","34.685","34.6975","34.2625","34.67","32.7757","88623600"
"1809","2017-03-10","34.8125","34.84","34.66","34.785","32.8845","78451200"
"1810","2017-03-13","34.7125","34.8575","34.705","34.8","32.8986","69686800"
"1811","2017-03-14","34.825","34.9125","34.71","34.7475","32.849","61236400"
"1812","2017-03-15","34.8525","35.1875","34.7575","35.115","33.1964","102767200"
"1813","2017-03-16","35.18","35.255","35.065","35.1725","33.2508","76928000"
"1814","2017-03-17","35.25","35.25","34.9725","34.9975","33.0853","175540000"
"1815","2017-03-20","35.1","35.375","35.0575","35.365","33.4328","86168000"
"1816","2017-03-21","35.5275","35.7","34.9325","34.96","33.0499","158119600"
"1817","2017-03-22","34.9625","35.4","34.94","35.355","33.4233","103440800"
